state,year,month_name,pollutant_value,temperature,humidity,wind_speed,precipitation_total
Sarawak,2021,May,32.773747238693176,27.458292201382033,86.33300427772294,4.5076011846001975,1.327599524658348
Sarawak,2021,November,29.875303103782734,26.829775203420215,86.7408954949151,2.4531696777455982,4.16052386963507
Sarawak,2021,October,34.35958946457277,27.252365716501846,86.23833349557091,3.6201376769439597,3.808883744855967
Sarawak,2021,September,33.143522833178004,26.73742774566474,87.02001445086705,4.507586705202312,6.566918020108275
Sarawak,2022,April,34.82715160244869,27.32491214565414,85.7908456595944,1.8378053250691457,4.753232761919339
Sarawak,2022,August,35.158516020236085,27.00533954889667,86.64260993485343,1.7479603468631681,3.7636305685087805
Sarawak,2022,December,30.44477561579125,26.487065025657472,88.90358402822322,1.691438822963438,6.124144862326991
Sarawak,2022,February,33.6002456049638,27.02743527164686,85.50432068197092,1.716344793435201,3.787443407234539
Sarawak,2022,January,36.44372574385511,26.299151138016164,88.95585410396022,1.6797169332747135,6.0192314895991075
Sarawak,2022,July,36.29589657110736,27.621761371491772,84.74245196073913,1.7529203132197144,3.182493777134588
Sarawak,2022,June,29.466558010382712,27.015437152849206,86.74465085693149,1.6252921031426268,3.424563209543967
Sarawak,2022,March,32.85060123891655,27.345175967025998,84.95687064045657,1.7201727964489537,3.0239701887331996
Sarawak,2022,May,35.62348955392434,28.023925724582355,84.96524600678006,1.6857566810738418,3.1039629178272983
Sarawak,2022,November,28.22726727447217,26.730912550393732,88.99487735031462,1.6862072862901707,6.7090405249623135
Sarawak,2022,October,28.630799490917507,26.825129842204504,88.98912396202071,1.9550463116109826,4.564657824729151
Sarawak,2022,September,32.018551873198845,26.83066822931151,86.98391601446109,1.8825096341027374,4.3887449645117975
Sarawak,2023,April,45.14688478941873,27.585110819241507,87.07609181059959,1.6402741750123133,2.7572510913686146
Sarawak,2023,August,54.983758960573475,27.806354939009804,86.18492035017222,1.8960596493745663,2.1902824881459453
Sarawak,2023,December,28.618514350028136,27.5355136698703,89.78172628304822,1.844580430455337,5.026305444269566
Sarawak,2023,February,29.9148685515873,26.529933604477353,90.18019953418847,1.6835158341154794,3.7254920917438614
Sarawak,2023,January,30.828645833333333,26.38689359092303,90.35925636307881,1.598833180006133,5.651275608194623
Sarawak,2023,July,44.719395777178796,27.991167560289483,85.1038492979419,2.0087827278628616,3.0656289629231597
Sarawak,2023,June,44.53329050344586,27.945836331859773,86.43399090114636,1.8191785751002365,2.0159090646066606
Sarawak,2023,March,34.873493297285115,26.512020067097414,90.34402957256461,1.663596968096673,7.595020221716679
Sarawak,2023,May,41.3618251206645,28.098962614012226,87.0735673657571,1.9005763111077703,2.845273176238183
Sarawak,2023,November,30.344460929772502,27.446953173930666,88.82336145599234,2.0504586817964117,2.7553312912756343
Sarawak,2023,October,47.96667786738351,27.59055572612834,87.98377187595948,2.034887933681302,2.7450645654725907
Sarawak,2023,September,59.66593177071246,27.862624987246203,86.60901183552699,1.8972794755369622,2.697263661747108
Sarawak,2024,April,31.969386574074075,28.435416800359363,88.26738753770134,2.0667458127446574,1.1856635911994322
Sarawak,2024,August,30.285194174757283,27.150224102013762,89.79945710498075,2.101256233823622,5.443101590336317
Sarawak,2024,February,38.46592272618191,27.535879480919952,90.09258394723317,1.4878110411580796,14.889740340673038
Sarawak,2024,January,31.356302521008402,27.22443580929607,90.63970181600777,1.7092288148258856,17.458285368536853
Sarawak,2024,July,41.345058139534885,27.99554192487669,86.54322135762636,1.9443973694195018,4.019208351457156
Sarawak,2024,June,30.586503781268178,27.578864373370635,89.19352623211446,1.8912570738220893,2.8628425017519272
Sarawak,2024,March,44.387884572198516,27.76710773714393,89.46273855410361,1.7079134154366833,15.688459941884599
Sarawak,2024,May,29.018476917892844,28.180229191054156,89.78645101663587,1.8641079349433218,9.298879266428935
Selangor,2014,August,43.358333333333334,28.987591240875915,74.6268115942029,6.75,20.15674603174603
Selangor,2014,December,39.166892808683855,26.996942468488704,76.1374226293637,4.696236559139785,125.4527743074416
Selangor,2014,November,39.52137970353478,26.849541984732824,84.12766620930523,5.359046283309958,20.871111566297966
Selangor,2014,October,53.705799151343705,27.56941747572816,78.24025713137806,5.940860215053763,34.45595647193585
Selangor,2014,September,50.36742744435052,28.04090583173996,80.13329392291323,6.311111111111111,81.29850225952228
Selangor,2015,April,45.786543715846996,28.422712026832773,60.47211697845134,5.744089012517385,19.879613395396948
Selangor,2015,August,62.16774193548387,28.618921739130432,62.612521739130436,6.939434724091521,5.944441838649156
Selangor,2015,December,54.961290322580645,27.80410098679995,61.06077149814174,4.981157469717362,9.414884511832224
Selangor,2015,February,49.632366995858554,28.572664887533357,58.73123821495915,5.477611940298507,32.84015992345544
Selangor,2015,January,44.926417704011065,27.62223548724071,60.94770430262778,4.817204301075269,21.929501612903227
Selangor,2015,July,61.26623376623377,29.540023659305994,43.44931271477663,6.4779005524861875,13.260180280791321
Selangor,2015,June,49.26292335115865,28.982392616258434,58.945537276863845,6.1305555555555555,12.850047079781143
Selangor,2015,March,54.12492981471084,28.848154390696106,57.37951807228916,5.641129032258065,8.357122624596629
Selangor,2015,May,45.81553125876086,28.758287260322316,59.606203331418726,5.815860215053763,12.0590991217064
Selangor,2015,November,52.35333333333333,27.454905402769647,58.93159703382167,4.841666666666667,151.41772654047523
Selangor,2015,October,110.61935483870968,28.147957905286894,62.468303683287395,5.251344086021505,14.630866956341816
Selangor,2015,September,104.29333333333334,28.471745244003312,59.75516956162117,6.029207232267037,1.1829326561324305
Selangor,2016,April,59.473333333333336,30.328042696368488,55.235150812064965,5.7972222222222225,37.47577044223258
Selangor,2016,August,54.29677419354839,29.682681929681113,65.97338729457935,6.399193548387097,1.303893774488463
Selangor,2016,December,40.0974025974026,27.785600285850403,67.20581824678419,6.130904183535763,3.2737444001991043
Selangor,2016,February,40.358620689655176,28.88371737746658,56.752641629535326,5.291666666666667,1.834716175254891
Selangor,2016,January,41.09090909090909,28.83105830339873,59.017506558056056,5.2005383580080755,2.683423382173382
Selangor,2016,July,47.967532467532465,29.00059583505398,65.10070792283642,5.926075268817204,2.5441756548536207
Selangor,2016,June,45.68,29.067995849392233,57.72057515564779,5.998611111111111,2.82376863837457
Selangor,2016,March,52.774193548387096,30.02287674779907,55.621633868461934,5.366216216216216,1.8634418004587157
Selangor,2016,May,43.901315789473685,29.433936804228043,57.46905431238052,5.518817204301075,4.6143787270293295
Selangor,2016,November,36.81208053691275,27.483475943330063,70.47843316033104,5.471488178025035,4.340316792202038
Selangor,2016,October,40.12987012987013,28.583284684065934,67.7762448489011,7.798387096774194,1.9724894553456813
Selangor,2016,September,41.98,28.844901549495905,63.818120305839365,7.187760778859527,5.641791690300624
Selangor,2017,April,24.5358361774744,28.5537239243807,66.7200537809648,,31.094709750750994
Selangor,2017,August,31.332300061996282,28.787458058544487,56.92145088510934,,2.5633159782482937
Selangor,2017,December,29.324680073126142,29.246325392802838,59.95830135399319,,1.0476982115704874
Selangor,2017,February,,28.244489202932048,61.030694050056134,,1.3801439609060293
Selangor,2017,January,,27.822964679358716,64.39660571142285,6.736111111111111,2.5969933575636044
Selangor,2017,July,33.029018492176384,29.474537222763484,54.10121496933922,6.10091743119266,2.445662305805397
Selangor,2017,June,32.627377717391305,29.47644483918036,55.40360337499207,5.379901960784314,1.9142539889286876
Selangor,2017,March,,28.183925017654232,64.10550812094755,,2.4908225384468126
Selangor,2017,May,29.649091714665484,29.02466223781444,64.4869000522505,,3.4174949615585577
Selangor,2017,November,25.606990881458966,27.575376039639004,58.836586444877014,,3.5135046894354978
Selangor,2017,October,31.715342553875843,28.648216340621406,58.70156865120223,5.85,2.217049099126989
Selangor,2017,September,28.07945205479452,28.08441495485669,61.819699448585105,5.817708333333333,3.246351510639618
Selangor,2018,April,35.96460431654676,29.82099420849421,74.29673021235521,5.115277777777778,2.086105972515856
Selangor,2018,August,56.59210197450637,30.12718975180144,66.9437870296237,6.703856749311295,0.514469961527079
Selangor,2018,December,55.38886373924853,27.14187473928848,84.51993921697158,0.8429761629252488,1.8323654822335025
Selangor,2018,February,36.87609329446064,29.29247076023392,60.00079201810327,5.1640625,0.6309970014992504
Selangor,2018,January,27.21764705882353,27.80033634126333,52.011648182575804,4.894444444444445,36.03493897637795
Selangor,2018,July,34.051690954083035,29.45324028668427,72.01225952470766,6.631720430107527,1.9443956167462773
Selangor,2018,June,31.740624105353564,30.223310879771383,53.66848781233285,5.986091794158553,1.5259862903225807
Selangor,2018,March,37.78639152258784,29.58613965436712,73.14730266230734,5.135416666666667,3.7231597390043496
Selangor,2018,May,32.94430590191189,29.38098794409474,76.98666382161528,5.141129032258065,2.5951465986788738
Selangor,2018,November,55.96108408617095,27.721320346320347,81.91451473357424,0.8048892759392884,3.3478334925844377
Selangor,2018,October,57.29829351535836,27.15252867415463,82.92109110358352,0.851665344964314,5.876927288385827
Selangor,2018,September,63.485632183908045,29.790912791289305,73.19869746616465,5.218055555555556,1.6539870213221137
Selangor,2019,April,63.75256052141527,28.532117393467086,79.80429810507707,0.9396078851510605,6.660688288664094
Selangor,2019,August,75.70945340501792,29.29698113207547,68.29946826758147,0.9698511166253101,1.1217807821958026
Selangor,2019,December,54.9111734455353,28.981498632634455,71.72628118984491,1.3214151197202044,1.7648603051794542
Selangor,2019,February,63.58129675810474,28.67222030832831,76.00815343596801,0.8752931422480161,2.112607031709984
Selangor,2019,January,58.73427208721326,27.949843083985197,78.07563820319453,0.8911911184893131,1.4817970904968827
Selangor,2019,July,65.0604161443971,30.234865803917618,71.40133917333736,0.9532144338448776,1.3954058904739992
Selangor,2019,June,56.44401637370576,29.994739197136283,75.56421977462277,0.9143519029233316,4.417351875532822
Selangor,2019,March,70.91493475108749,29.34071272572311,74.28299685718851,1.1030246164035764,1.9138612149532712
Selangor,2019,May,58.59910313901345,30.34482852328931,74.15365526132031,1.096116298811545,2.195610385506636
Selangor,2019,November,57.729069162766514,28.808739972254056,72.70845905983677,1.0689214758751182,19.97238760576952
Selangor,2019,October,61.24561403508772,28.811123519458544,72.91618731812953,1.2640715366135777,3.0750995843903492
Selangor,2019,September,113.26927529520722,29.742634415237152,67.61390682182656,0.9524087752177267,1.7802777777777778
Selangor,2020,April,50.73643031784841,29.624733443002498,74.26009260951685,2.33495732775674,2.7756725218411384
Selangor,2020,August,66.43169014084508,28.124802059552145,80.28216350123864,0.6803480101111046,0.49908492910393215
Selangor,2020,December,61.2869544814641,27.34297099699212,80.92828968993098,1.3712314892428052,2.8975063005703676
Selangor,2020,February,56.40704647676162,29.662519609026187,67.70577070012466,2.7704819277108435,0.6264943399234694
Selangor,2020,January,56.55388235294117,29.1119865137188,71.47763912571695,1.634113659651612,1.1631684622918708
Selangor,2020,July,60.192317951453724,27.2781717001188,82.49971237416369,1.0644244322631167,3.8376224313424236
Selangor,2020,June,58.89824832560536,28.48633368233048,77.38295465026903,1.2923872079250565,2.0840199532346064
Selangor,2020,March,58.82787850247233,29.466978697869788,72.68494449444945,2.699005060961583,1.2758018740831663
Selangor,2020,May,54.65456260315963,29.77627713468995,75.80384582875496,1.4738623812679479,1.4821472024676547
Selangor,2020,November,58.208876629889666,28.170251244083023,78.28275997938957,1.0866215481297963,4.006229527794382
Selangor,2020,October,60.35835859174633,28.302074700654416,76.06742491355413,1.2691314553990611,1.9377599235646659
Selangor,2020,September,57.40778990852759,27.312727875372886,79.39244282399734,0.6315940436958378,41.018126587563934
Selangor,2021,April,62.10581367063975,28.246468368869,82.48802952643798,1.8123434820590805,2.2304438647973046
Selangor,2021,August,56.467261206289606,27.615299605573263,82.52426417628028,1.362063654111368,3.9063046914245807
Selangor,2021,December,63.62064581744215,27.096694317026945,86.42872699807745,1.117427247516411,6.968529776503982
Selangor,2021,February,72.5212215320911,28.18971027216857,79.66947949328984,2.353327261878592,0.776970228561259
Selangor,2021,January,63.88913043478261,26.837637075123993,80.32365882513537,1.765439077309581,2.875873750969567
Selangor,2021,July,67.06048575432041,28.11369145932122,80.70754890341824,1.4380212821386344,1.8084336385811972
Selangor,2021,June,63.78963780283041,28.035646055195112,82.15861827804555,1.5165473843411563,1.6838411013308383
Selangor,2021,March,67.3021329987453,27.8740615311233,82.52568089673265,1.6935242957080734,2.999835623755645
Selangor,2021,May,67.34533551554829,28.292079302141158,83.91708639939101,1.587312179188054,1.837590742054026
Selangor,2021,November,59.88945807495282,27.331833063458106,84.6381185953881,1.1875313193214279,3.9958433368698367
Selangor,2021,October,66.35813018346319,28.34758940684246,79.9329486682919,1.3541066270663686,1.8001792920029347
Selangor,2021,September,59.77364505844846,27.78476787232978,81.78831357246486,1.3390676865348534,3.6897505297144586
Selangor,2022,April,63.50470900748611,27.617399788053625,85.24114955676293,0.7168061731624379,2.625746196179994
Selangor,2022,August,59.20442737745652,27.380654877423964,84.34189430251136,0.7227212681638046,2.501917857254023
Selangor,2022,December,55.9268734435137,26.644932548794486,86.27888545865135,0.8205765407554672,2.9648674109759408
Selangor,2022,February,56.86286068879925,27.213030445353077,82.84311940545916,1.1813978174233677,2.3543469350768844
Selangor,2022,January,66.07494813278008,27.12698033964331,83.98474161543612,1.2369478908188585,2.541195479948412
Selangor,2022,July,63.966029246344206,28.157452719307617,81.82844320974463,0.7305712607386738,1.5009073609199124
Selangor,2022,June,56.1420303834097,27.41091244436315,85.18240806841138,0.6985807860262009,4.132217062105328
Selangor,2022,March,59.49348810872027,27.665184077977212,76.1771686397472,1.123790815300614,3.7745194066749073
Selangor,2022,May,61.22453128529478,28.252232163624804,84.08458284262072,0.758563526020874,3.05407839230398
Selangor,2022,November,56.14886888834833,27.326911588577367,83.81295940895514,0.7164975835763071,4.9510198874405855
Selangor,2022,October,57.391627906976744,27.39722588338668,82.94788646205988,0.764714772291521,3.3031629362520056
Selangor,2022,September,59.63329312424608,27.550022740839704,81.35344053799294,0.6805033107202341,3.2970928529792287
Selangor,2023,April,68.62452877607438,28.42198433876156,81.4305830569341,0.8236793807126892,4.288261797456595
Selangor,2023,August,66.23874887488749,28.06067486668395,77.16896773320705,1.7205016374613915,5.19643819783426
Selangor,2023,December,56.12584118438762,27.339910304503636,82.20663203953151,2.8909693510096295,26.4082836858006
Selangor,2023,February,58.148511904761904,27.251727574315197,82.04364108414303,0.9738419768487094,1.665829196945029
Selangor,2023,January,58.47506297229219,26.8251014551385,83.54738112997636,0.8804125590257643,2.549088840874428
Selangor,2023,July,61.904078888390856,28.190833029363485,82.3189563195331,0.7815841188933582,10.282399683119209
Selangor,2023,June,68.12199074074074,28.772584484663486,80.88489811724774,0.849470800647491,4.129596002527138
Selangor,2023,March,59.241129032258065,27.9289059613449,79.40606072188459,0.9021325051759835,6.33491999382589
Selangor,2023,May,63.22919016467404,29.136015992376688,75.10311768483417,1.1465531420145192,7.666264200985716
Selangor,2023,November,56.64093625498008,27.489937731849498,81.02853117294822,2.7989140450177703,9.129241104598366
Selangor,2023,October,80.34856630824373,27.729894155259647,79.36681621766907,2.683209905722314,7.243408668330466
Selangor,2023,September,72.58180125669071,28.17256232986708,76.53643549470951,1.876937784522003,2.0769874415723377
Selangor,2024,April,72.6344262295082,29.124585454068164,78.18644431156936,0.9837311170700022,16.027883815829995
Selangor,2024,August,59.20804438280167,28.01187491427788,78.61257714991085,0.9528828088304369,9.32754393505253
Selangor,2024,February,62.622126436781606,28.496504838838675,75.54907488869338,3.176069633622259,2.8804705743136636
Selangor,2024,January,57.604071856287426,27.638286638848673,78.18433839004392,3.0679789368104315,5.915078213230171
Selangor,2024,July,66.06335093081411,29.116663721245324,75.0028438043062,1.1432286162032144,8.71160495187716
Selangor,2024,June,64.17111111111112,28.220083330692944,77.54800703399765,1.0334124166908143,21.758842724679027
Selangor,2024,March,69.40997292418773,28.99203567813765,75.58485243000695,2.3133106408169306,6.4163549742557855
Selangor,2024,May,65.29758064516129,29.129549176018145,77.81896134721408,0.9276592924020217,42.576426186943614
Terengganu,2014,August,32.59154929577465,28.055555555555557,78.61111111111111,8.666666666666666,
Terengganu,2014,December,35.93595342066958,27.22864768683274,84.567615658363,11.104982206405694,
Terengganu,2014,November,31.221021611001966,26.913682277318642,87.05509641873279,7.213957759412305,
Terengganu,2014,October,39.69345794392523,27.872265966754156,84.55118110236221,7.065616797900263,
Terengganu,2014,September,50.30658337337818,28.309653916211293,80.74134790528232,8.053734061930783,
Terengganu,2015,April,41.37992125984252,28.631531531531532,81.83603603603603,7.04954954954955,
Terengganu,2015,August,52.98863636363637,28.182058047493403,81.96306068601584,7.283201407211961,
Terengganu,2015,December,42.58064516129032,28.079199303742385,82.58659704090513,9.157391304347826,
Terengganu,2015,February,49.16359102244389,26.60562015503876,77.84786821705427,8.801356589147288,
Terengganu,2015,January,48.43972911963883,26.492576419213975,79.97554585152838,9.653275109170306,
Terengganu,2015,July,58.01149425287356,28.534497816593888,81.17467248908297,7.383406113537118,
Terengganu,2015,June,52.82047477744807,29.11881188118812,80.81368136813681,7.212421242124212,
Terengganu,2015,March,47.59625057155921,27.93618881118881,77.34178321678321,9.349040139616056,
Terengganu,2015,May,42.722351843210454,29.344677137870857,79.46422338568935,7.392670157068062,
Terengganu,2015,November,35.8,27.60358744394619,86.84304932735427,6.353363228699552,
Terengganu,2015,October,74.44086021505376,28.333914559721013,82.72013949433304,6.2685265911072365,
Terengganu,2015,September,84.24444444444444,28.334234234234234,82.45045045045045,6.544144144144144,
Terengganu,2016,April,48.9,29.898486197684772,78.96705253784506,6.82546749777382,
Terengganu,2016,August,48.924731182795696,28.52219321148825,83.36379460400349,6.318537859007833,
Terengganu,2016,December,36.215053763440864,26.631993006993007,87.38024475524476,7.8173076923076925,
Terengganu,2016,February,45.632183908045974,28.119180633147113,80.0,11.57635009310987,
Terengganu,2016,January,40.8494623655914,28.40818102697998,82.30722367275892,8.906875543951262,
Terengganu,2016,July,42.01075268817204,28.519031141868513,83.00346020761246,6.846885813148789,
Terengganu,2016,June,38.53932584269663,28.581227436823106,81.7653429602888,6.603790613718411,
Terengganu,2016,March,43.043010752688176,28.654015887025597,78.55869373345101,7.750220653133274,
Terengganu,2016,May,41.505376344086024,29.879101899827287,79.21588946459413,6.797063903281519,
Terengganu,2016,November,32.06666666666667,26.92960288808664,88.32490974729242,6.422382671480144,
Terengganu,2016,October,38.473118279569896,27.794245858761986,84.27724498692241,5.99128160418483,
Terengganu,2016,September,38.21111111111111,27.93231046931408,83.01173285198556,6.324909747292419,
Terengganu,2017,April,33.37992831541219,,,,
Terengganu,2017,August,20.680308880308882,,,,
Terengganu,2017,December,20.315970515970516,,,,
Terengganu,2017,February,44.028042063094645,,,,
Terengganu,2017,January,39.47700631199279,26.933933933933933,89.51951951951952,8.543543543543544,
Terengganu,2017,July,24.850261780104713,26.856259659969087,85.01545595054095,6.255813953488372,
Terengganu,2017,June,20.529921942758023,27.080882352941178,84.32598039215686,5.920343137254902,
Terengganu,2017,March,43.15905017921147,,,,
Terengganu,2017,May,21.42741246797609,,,,
Terengganu,2017,November,15.735655737704919,,,,
Terengganu,2017,October,19.663786897048237,26.79694019471488,86.96792189679219,5.360222531293463,
Terengganu,2017,September,19.629465930018416,26.672323759791123,86.2870249017038,5.972584856396867,
Terengganu,2018,April,21.92305001748863,27.833333333333332,82.60179640718563,6.061239731142644,
Terengganu,2018,August,45.827857631759066,27.714791224345365,85.89455060155697,6.158527954706298,
Terengganu,2018,December,32.651881720430104,26.516260162601625,90.02777777777777,6.485094850948509,
Terengganu,2018,February,29.239377366428272,26.084745762711865,78.37679269882659,9.165580182529336,
Terengganu,2018,January,19.3339046966061,26.137883008356546,87.90807799442896,6.853760445682451,
Terengganu,2018,July,28.275638841567293,27.708192281651996,85.02387448840382,5.987136086662153,
Terengganu,2018,June,23.000354107648725,27.79221681723419,83.1987491313412,5.635163307852675,
Terengganu,2018,March,23.569444444444443,27.544973544973544,81.85537918871252,5.756944444444445,
Terengganu,2018,May,19.24269819193324,28.14607508532423,83.45460750853242,4.566191446028514,
Terengganu,2018,November,37.74709404719972,26.762771168649405,88.95311406578027,5.754373687893632,
Terengganu,2018,October,43.687163978494624,27.095044127630686,86.20162932790224,5.887983706720978,
Terengganu,2018,September,47.72844827586207,26.98887343532684,85.90542420027816,5.769819193324061,
Terengganu,2019,April,53.88333333333333,28.327994428969358,83.516713091922,6.005743000717875,
Terengganu,2019,August,64.05611559139786,28.010224948875255,84.59100204498978,7.006134969325154,
Terengganu,2019,December,41.49123422159888,26.916610625420308,82.86281102891728,11.086079354404841,
Terengganu,2019,February,45.73502046892445,27.01492537313433,83.08432835820895,6.892537313432836,
Terengganu,2019,January,41.78768506056527,26.99865047233468,84.09581646423752,9.10863697705803,
Terengganu,2019,July,56.070228494623656,27.85993265993266,84.58451178451179,6.600673400673401,
Terengganu,2019,June,48.733333333333334,28.104929577464787,85.52746478873239,6.190845070422535,
Terengganu,2019,March,56.350347222222226,27.544534412955464,82.17408906882591,5.889338731443995,
Terengganu,2019,May,51.56720430107527,28.50899031811895,85.08367911479945,5.824343015214384,
Terengganu,2019,November,35.493788819875775,27.038220986796386,87.02501737317581,7.2175121612230715,
Terengganu,2019,October,39.68462059620596,27.212305611899932,86.79783637592968,5.807302231237323,
Terengganu,2019,September,72.94097222222223,27.46736111111111,86.00625,6.298611111111111,
Terengganu,2020,April,40.5231884057971,28.089958158995817,85.65620641562064,5.582984658298466,
Terengganu,2020,August,49.48424778761062,27.90114324142569,84.86415601882986,6.204438466711499,
Terengganu,2020,December,34.067321178120615,26.61298076923077,86.73076923076923,7.983173076923077,
Terengganu,2020,February,45.096701649175415,27.27933765298776,82.03959683225342,10.290136789056875,
Terengganu,2020,January,44.490883590462836,27.08080808080808,83.3037037037037,9.090909090909092,
Terengganu,2020,July,43.11433172302738,27.6866576819407,85.70013477088949,5.799865229110512,
Terengganu,2020,June,43.35013571151609,27.852777777777778,85.93402777777777,5.915972222222222,
Terengganu,2020,March,47.93197755960729,27.643530997304584,83.35377358490567,6.186657681940701,
Terengganu,2020,May,42.304698457223004,28.842741935483872,85.79637096774194,5.556451612903226,
Terengganu,2020,November,32.02881736526946,26.8125,89.0,6.197916666666667,
Terengganu,2020,October,44.578355586788476,27.378245614035087,87.12631578947368,5.132631578947368,
Terengganu,2020,September,48.10945054945055,27.812543554006968,83.77700348432056,5.826480836236934,
Terengganu,2021,April,43.57307831107903,27.689583333333335,85.28958333333334,5.520138888888889,
Terengganu,2021,August,46.47630834512022,27.325016857720836,86.49966284558327,4.629130141604855,
Terengganu,2021,December,37.95145287030475,26.523553162853297,86.44549125168237,9.040376850605652,
Terengganu,2021,February,51.98786217697729,26.53490566037736,79.75943396226415,8.016981132075472,
Terengganu,2021,January,40.89746376811594,25.670833333333334,88.22916666666667,15.208333333333334,
Terengganu,2021,July,51.24343257443082,27.749830966869506,85.23008849557522,5.248648648648649,
Terengganu,2021,June,46.98594087959625,27.895066018068103,83.00416956219597,5.826268241834607,
Terengganu,2021,March,40.65992509363296,27.506720430107528,82.19489247311827,7.200403496973773,
Terengganu,2021,May,41.53881118881119,28.0625,85.62432795698925,5.524193548387097,
Terengganu,2021,November,29.826811594202898,26.670833333333334,89.85555555555555,4.793055555555555,
Terengganu,2021,October,45.37942601565412,27.69701086956522,85.33016304347827,4.934782608695652,
Terengganu,2021,September,43.45995145631068,27.397766922540125,85.47173761339846,5.051639916259595,
Terengganu,2022,April,45.84520795660036,27.875694444444445,85.67847222222223,4.936111111111111,
Terengganu,2022,August,47.580309139784944,27.49462365591398,84.79099462365592,5.015456989247312,
Terengganu,2022,December,34.10907237512742,25.766129032258064,89.29542395693136,6.717741935483871,
Terengganu,2022,February,32.55473602484472,26.581899775617053,87.79057591623037,8.267015706806284,
Terengganu,2022,January,46.037868162692845,26.653585926928283,82.0723951285521,8.47361299052774,
Terengganu,2022,July,54.235551075268816,27.730510752688172,86.61088709677419,5.00739247311828,
Terengganu,2022,June,48.504428044280445,27.738012508686587,84.92286309937457,4.7797081306462825,
Terengganu,2022,March,43.59747023809524,27.513786146603902,85.67316745124411,5.947545393409549,
Terengganu,2022,May,47.722446236559136,28.11657681940701,86.25067385444744,5.117924528301887,
Terengganu,2022,November,34.9680316091954,26.95566502463054,88.30049261083744,4.491907107670654,
Terengganu,2022,October,33.89131944444444,26.748655913978496,88.14986559139786,4.880376344086022,
Terengganu,2022,September,44.66594827586207,27.31454418928323,85.28670842032011,4.620041753653445,
Terengganu,2023,April,64.04027777777777,28.561805555555555,82.69652777777777,4.960416666666666,
Terengganu,2023,August,53.83165322580645,27.551747311827956,86.59744623655914,5.253360215053763,
Terengganu,2023,December,28.84576612903226,27.026881720430108,89.57459677419355,8.22983870967742,
Terengganu,2023,February,45.11607142857143,26.772113943028486,83.66191904047976,8.916041979010494,
Terengganu,2023,January,43.083333333333336,26.300269905533064,85.86167341430499,9.585974376264328,
Terengganu,2023,July,55.52150537634409,27.989697802197803,86.01373626373626,4.947115384615385,
Terengganu,2023,June,58.90931372549019,27.946527777777778,85.54652777777778,5.25,
Terengganu,2023,March,51.863189976295295,27.241263440860216,81.65322580645162,7.624327956989247,
Terengganu,2023,May,55.51640175853906,28.54233870967742,84.95228494623656,5.026881720430108,
Terengganu,2023,November,29.35992509363296,26.93103448275862,89.28561151079137,5.344827586206897,
Terengganu,2023,October,55.937836021505376,28.004704301075268,84.69489247311827,4.723118279569892,
Terengganu,2023,September,56.00833333333333,27.867781155015198,85.5676291793313,5.079787234042553,
Terengganu,2024,April,54.04201388888889,29.14236111111111,81.64722222222223,5.0375,
Terengganu,2024,August,50.51525658807212,27.847810979847115,82.8137595552467,6.141070187630299,
Terengganu,2024,February,53.60474308300395,27.744588744588743,81.85137085137085,6.873737373737374,
Terengganu,2024,January,42.41594827586207,27.264790764790764,85.5959595959596,9.486291486291487,
Terengganu,2024,July,59.86006944444444,28.12361111111111,85.70972222222223,5.714583333333334,
Terengganu,2024,June,49.38636363636363,28.218270571827055,83.79916317991632,5.256624825662483,
Terengganu,2024,March,54.52042205582028,28.165994623655912,81.65456989247312,5.660618279569892,
Terengganu,2024,May,55.10215053763441,29.256720430107528,82.6364247311828,5.237231182795699,
